Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Segment,Category,Sub_Category,Product_Name,Sales,Profit,Quantity,Discount,Shipping_Cost,Payment_Method
ORD-10350,2024-02-07,CUST-5237,Hannah Williams,West,Corporate,Technology,Laptops,Laptops Product 58,3981.36,601.73,10,0.05,96.38,Bank Transfer
ORD-10351,2024-06-10,CUST-1745,Andrew Cooper,North,Corporate,Technology,Phones,Phones Product 65,3382.83,475.88,10,0.0,20.39,PayPal
ORD-10352,2024-11-06,CUST-8765,Paula Hall,South,Home Office,Technology,Phones,Phones Product 29,3838.11,372.12,7,0.0,24.78,Bank Transfer
ORD-10353,2025-02-11,CUST-3316,Charles Carrillo,North,Consumer,Office Supplies,Binders,Binders Product 1,4802.66,-168.89,6,0.0,88.04,Bank Transfer
ORD-10354,2024-10-02,CUST-7760,Jorge Oconnor,South,Consumer,Office Supplies,Paper,Paper Product 24,1558.22,368.88,6,0.05,37.01,PayPal
ORD-10355,2024-04-09,CUST-8557,Christopher Fuller,North,Corporate,Technology,Laptops,Laptops Product 86,3371.34,523.51,1,0.2,14.77,Credit Card
ORD-10356,2024-04-11,CUST-2639,Carlos Hudson,East,Home Office,Office Supplies,Art,Art Product 9,2461.59,120.33,3,0.05,135.52,PayPal
ORD-10357,2024-09-05,CUST-6971,Christina Mack,East,Corporate,Furniture,Tables,Tables Product 22,3100.9,116.45,10,0.05,5.7,UPI
ORD-10358,2025-02-06,CUST-6432,Marcia Wilson,West,Corporate,Technology,Accessories,Accessories Product 58,3712.09,357.31,6,0.05,57.02,PayPal
ORD-10359,2024-09-06,CUST-9824,Gregory Ross,South,Corporate,Office Supplies,Paper,Paper Product 94,920.06,159.15,5,0.05,133.52,Credit Card
ORD-10360,2025-01-07,CUST-7637,Joshua Buchanan,South,Consumer,Technology,Laptops,Laptops Product 71,4255.46,783.99,10,0.2,42.79,Bank Transfer
ORD-10361,2024-11-30,CUST-3193,Jason Dunlap Jr.,West,Home Office,Technology,Phones,Phones Product 66,1992.87,600.15,10,0.1,18.13,PayPal
ORD-10362,2024-09-14,CUST-9423,Sarah Brooks,South,Corporate,Technology,Accessories,Accessories Product 21,1232.46,411.4,10,0.05,30.98,UPI
ORD-10363,2025-01-11,CUST-2029,David Acevedo,East,Corporate,Office Supplies,Binders,Binders Product 30,4698.92,-384.42,8,0.05,11.21,UPI
ORD-10364,2024-09-22,CUST-6309,Dominic Ortiz,North,Home Office,Furniture,Tables,Tables Product 67,2374.89,248.39,1,0.0,96.87,PayPal
ORD-10365,2025-03-03,CUST-6985,Vanessa Williams,North,Home Office,Office Supplies,Binders,Binders Product 33,2914.23,456.29,7,0.15,59.57,UPI
ORD-10366,2024-09-21,CUST-1108,Erica Schmidt,South,Corporate,Furniture,Tables,Tables Product 22,4095.32,226.33,8,0.2,38.35,PayPal
ORD-10367,2024-04-18,CUST-7793,Dawn Gray,East,Home Office,Technology,Laptops,Laptops Product 15,828.92,141.67,2,0.05,74.82,Bank Transfer
ORD-10368,2024-09-02,CUST-1706,John Hooper,South,Home Office,Technology,Accessories,Accessories Product 76,848.17,233.26,1,0.05,28.36,Credit Card
ORD-10369,2025-04-01,CUST-7642,Angela Smith,North,Home Office,Office Supplies,Paper,Paper Product 94,326.76,5.3,3,0.2,100.95,PayPal
ORD-10370,2025-04-29,CUST-4594,Kelly Black,West,Home Office,Technology,Laptops,Laptops Product 19,2273.56,788.35,8,0.05,120.22,UPI
ORD-10371,2024-11-15,CUST-2127,Allison Tucker,South,Corporate,Office Supplies,Art,Art Product 50,1359.38,307.06,6,0.15,24.17,Credit Card
ORD-10372,2024-04-13,CUST-3906,Lindsey Berry,West,Home Office,Office Supplies,Art,Art Product 77,3437.62,934.8,10,0.0,10.66,Credit Card
ORD-10373,2024-02-17,CUST-9553,Stacey Parks,West,Corporate,Furniture,Storage,Storage Product 6,695.13,119.26,1,0.15,106.16,Bank Transfer
ORD-10374,2024-04-27,CUST-7971,Dr. Tanya Brady MD,South,Corporate,Furniture,Tables,Tables Product 62,1785.06,467.83,10,0.0,116.05,Credit Card
ORD-10375,2024-05-25,CUST-9561,Rachel Salazar,North,Home Office,Office Supplies,Art,Art Product 1,2072.8,-30.97,1,0.2,59.38,UPI
ORD-10376,2024-12-18,CUST-5281,Kevin Cox,West,Home Office,Furniture,Tables,Tables Product 47,1843.24,-55.94,10,0.1,93.72,Bank Transfer
ORD-10377,2025-01-21,CUST-8925,Anthony Doyle,East,Corporate,Technology,Phones,Phones Product 74,2782.92,419.95,3,0.1,54.93,Bank Transfer
ORD-10378,2025-01-11,CUST-4513,Brandon Park,West,Corporate,Technology,Accessories,Accessories Product 71,639.47,2.17,3,0.0,94.03,Credit Card
ORD-10379,2024-03-23,CUST-8133,Caitlin Yu,North,Consumer,Furniture,Storage,Storage Product 34,76.19,-4.5,3,0.15,37.16,Credit Card
ORD-10380,2024-11-07,CUST-5693,Amber Shah,North,Consumer,Technology,Accessories,Accessories Product 82,1952.41,669.68,10,0.2,76.68,Credit Card
ORD-10381,2024-04-13,CUST-9451,Laura Thomas,South,Home Office,Office Supplies,Art,Art Product 22,1465.73,-124.4,10,0.2,102.73,PayPal
ORD-10382,2024-05-02,CUST-6785,Alice Richardson,West,Corporate,Office Supplies,Paper,Paper Product 76,4879.45,-297.26,5,0.15,34.05,Credit Card
ORD-10383,2025-01-12,CUST-6703,Charles Mason,East,Corporate,Office Supplies,Paper,Paper Product 29,4599.93,677.65,9,0.2,92.92,UPI
ORD-10384,2024-08-20,CUST-2185,James Porter,East,Corporate,Furniture,Storage,Storage Product 15,73.02,-1.55,9,0.0,121.43,PayPal
ORD-10385,2025-03-24,CUST-8923,Stephanie Cobb,South,Corporate,Office Supplies,Art,Art Product 100,1288.2,127.85,7,0.2,71.53,Bank Transfer
ORD-10386,2025-04-04,CUST-4767,Jeffrey Gardner,East,Corporate,Office Supplies,Paper,Paper Product 46,2435.75,39.02,7,0.05,79.89,Credit Card
ORD-10387,2024-12-24,CUST-3924,Mitchell Cooke,West,Corporate,Furniture,Chairs,Chairs Product 46,1472.08,117.06,6,0.0,36.69,PayPal
ORD-10388,2024-04-03,CUST-4965,Kelsey Kramer,East,Consumer,Office Supplies,Art,Art Product 30,4654.76,-67.14,4,0.05,34.4,UPI
ORD-10389,2025-03-04,CUST-1108,Christian Banks,North,Corporate,Office Supplies,Binders,Binders Product 48,822.18,-42.74,2,0.15,95.0,Bank Transfer
ORD-10390,2025-04-04,CUST-7518,Mary Arnold,South,Home Office,Office Supplies,Binders,Binders Product 17,2479.49,850.41,9,0.1,12.85,Bank Transfer
ORD-10391,2024-09-01,CUST-2972,Stephen Snyder,West,Corporate,Office Supplies,Paper,Paper Product 89,2537.25,195.81,3,0.15,6.22,UPI
ORD-10392,2024-07-13,CUST-9987,Douglas Miller MD,East,Consumer,Office Supplies,Paper,Paper Product 35,1660.91,291.91,5,0.05,73.35,PayPal
ORD-10393,2024-07-06,CUST-7563,Meredith Joyce,East,Corporate,Technology,Phones,Phones Product 24,2148.52,190.34,6,0.1,87.85,UPI
ORD-10394,2025-02-20,CUST-4212,Reginald Cole,South,Home Office,Technology,Accessories,Accessories Product 20,1386.25,8.47,7,0.15,73.58,Credit Card
ORD-10395,2024-03-31,CUST-6172,Stacey Collier,West,Corporate,Furniture,Tables,Tables Product 33,715.63,216.1,9,0.2,86.51,Credit Card
ORD-10396,2024-07-22,CUST-2577,Elizabeth Tran,West,Home Office,Technology,Accessories,Accessories Product 43,858.54,-2.61,5,0.15,42.67,PayPal
ORD-10397,2024-10-13,CUST-4259,Jason Warner,South,Corporate,Office Supplies,Binders,Binders Product 46,1753.49,149.56,6,0.2,52.14,Bank Transfer
ORD-10398,2025-01-31,CUST-3373,Alexander Fernandez,South,Home Office,Office Supplies,Binders,Binders Product 44,4453.68,318.36,5,0.15,66.16,Bank Transfer
ORD-10399,2025-03-10,CUST-5382,Michael Casey,West,Corporate,Technology,Laptops,Laptops Product 57,851.9,2.3,6,0.1,118.24,PayPal
ORD-10400,2025-01-17,CUST-3048,Troy Page,South,Home Office,Office Supplies,Art,Art Product 33,4829.35,416.75,3,0.0,141.36,Credit Card
ORD-10401,2024-04-17,CUST-1881,Paul Richards,North,Corporate,Technology,Phones,Phones Product 68,559.9,-39.92,8,0.2,115.92,Credit Card
ORD-10402,2024-02-23,CUST-4757,Julia Cabrera,South,Home Office,Furniture,Storage,Storage Product 37,818.61,159.36,7,0.1,69.26,UPI
ORD-10403,2024-03-08,CUST-8654,Christine Smith,East,Home Office,Office Supplies,Paper,Paper Product 57,191.43,38.02,6,0.15,24.59,UPI
ORD-10404,2024-10-29,CUST-9576,Kimberly Martin,East,Corporate,Office Supplies,Binders,Binders Product 62,3173.69,590.73,10,0.15,83.25,Credit Card
ORD-10405,2024-08-14,CUST-9574,Brandon Zimmerman,South,Corporate,Furniture,Tables,Tables Product 37,2090.41,-62.56,1,0.0,73.03,Credit Card
ORD-10406,2024-12-18,CUST-4788,James Cox,North,Home Office,Furniture,Tables,Tables Product 48,1533.07,375.05,5,0.2,32.34,Bank Transfer
ORD-10407,2024-07-21,CUST-5308,Dalton Johnson,North,Corporate,Technology,Laptops,Laptops Product 81,3588.94,684.4,7,0.05,39.74,PayPal
ORD-10408,2024-05-25,CUST-3988,Jason Vargas,South,Corporate,Office Supplies,Art,Art Product 15,2683.12,56.26,4,0.0,97.35,Bank Transfer
ORD-10409,2024-05-19,CUST-9764,Elizabeth Martin,North,Consumer,Office Supplies,Art,Art Product 14,2485.38,110.08,3,0.0,45.91,UPI
ORD-10410,2025-01-01,CUST-4558,Nicholas Santana,East,Corporate,Furniture,Storage,Storage Product 40,90.61,-5.38,1,0.15,118.93,Bank Transfer
ORD-10411,2024-07-09,CUST-5366,Helen Fuller,West,Consumer,Furniture,Storage,Storage Product 70,3967.55,192.87,3,0.0,73.17,UPI
ORD-10412,2025-04-03,CUST-8257,Shawn Garrett,South,Home Office,Furniture,Tables,Tables Product 5,4149.85,-187.23,4,0.15,33.88,Credit Card
ORD-10413,2024-09-23,CUST-3598,Marcus George,North,Home Office,Office Supplies,Paper,Paper Product 71,2390.49,493.99,5,0.1,80.53,PayPal
ORD-10414,2024-09-03,CUST-4866,Seth Sandoval,West,Corporate,Office Supplies,Binders,Binders Product 2,1033.68,309.47,4,0.0,29.27,PayPal
ORD-10415,2024-10-26,CUST-8786,Sarah Fisher,South,Corporate,Technology,Phones,Phones Product 99,3956.26,-379.73,1,0.2,17.97,UPI
ORD-10416,2024-09-12,CUST-6824,Steven Mclaughlin,South,Home Office,Technology,Accessories,Accessories Product 69,3112.29,992.45,1,0.0,119.76,UPI
ORD-10417,2024-09-06,CUST-4161,Misty Luna,North,Home Office,Technology,Phones,Phones Product 49,4909.29,1251.15,6,0.15,56.93,UPI
ORD-10418,2024-05-08,CUST-4109,April Phillips,South,Home Office,Technology,Phones,Phones Product 45,3547.8,537.71,9,0.15,51.93,Bank Transfer
ORD-10419,2024-05-20,CUST-5314,Chad Graves,East,Corporate,Office Supplies,Art,Art Product 1,843.7,117.28,8,0.1,117.51,Bank Transfer
ORD-10420,2025-01-10,CUST-6254,Kevin Marshall,North,Home Office,Technology,Laptops,Laptops Product 69,3117.69,199.01,10,0.05,123.76,UPI
ORD-10421,2024-09-25,CUST-7714,Victoria Jones,East,Consumer,Office Supplies,Binders,Binders Product 13,3840.38,-117.67,5,0.1,80.86,Credit Card
ORD-10422,2024-01-23,CUST-2617,Keith Harvey,North,Home Office,Technology,Laptops,Laptops Product 83,4373.79,-39.65,8,0.05,126.26,Bank Transfer
ORD-10423,2024-09-26,CUST-2161,Charles Thompson,North,Consumer,Office Supplies,Art,Art Product 84,2971.99,-231.55,4,0.2,76.25,Credit Card
ORD-10424,2024-08-27,CUST-1955,Dr. Erin Young DVM,East,Home Office,Office Supplies,Paper,Paper Product 6,1836.58,430.8,7,0.1,111.47,PayPal
ORD-10425,2024-02-09,CUST-4104,Samantha Holt,South,Home Office,Technology,Accessories,Accessories Product 85,530.74,120.12,9,0.15,41.07,UPI
ORD-10426,2024-10-12,CUST-8515,Melissa Smith,West,Consumer,Office Supplies,Art,Art Product 22,2105.16,-110.56,10,0.1,119.91,Bank Transfer
ORD-10427,2024-09-15,CUST-6163,Donald Rose,East,Corporate,Furniture,Storage,Storage Product 53,832.97,290.95,8,0.1,115.81,Bank Transfer
ORD-10428,2025-02-26,CUST-5162,Brittany Thompson,East,Corporate,Office Supplies,Binders,Binders Product 58,3061.65,469.7,4,0.15,144.17,Credit Card
ORD-10429,2025-01-06,CUST-5920,Jordan Lee,South,Consumer,Technology,Phones,Phones Product 41,2999.03,398.64,5,0.0,8.15,PayPal
ORD-10430,2025-04-15,CUST-1618,Kevin Arias,West,Corporate,Office Supplies,Art,Art Product 20,2803.8,887.87,3,0.0,25.07,PayPal
ORD-10431,2025-03-31,CUST-7550,Christian Ferguson,South,Home Office,Office Supplies,Paper,Paper Product 10,1203.32,318.86,2,0.2,109.92,Bank Transfer
ORD-10432,2024-03-29,CUST-5921,Andre Ortega,North,Home Office,Furniture,Storage,Storage Product 74,3529.1,948.56,2,0.2,60.32,Credit Card
ORD-10433,2025-04-16,CUST-1187,Lawrence Fowler,West,Consumer,Furniture,Tables,Tables Product 40,4404.97,420.4,2,0.05,81.04,PayPal
ORD-10434,2024-10-03,CUST-7436,Mary Sawyer,West,Home Office,Office Supplies,Paper,Paper Product 74,1667.82,356.91,3,0.0,78.19,UPI
ORD-10435,2024-08-09,CUST-1807,Eric Walter,West,Corporate,Furniture,Tables,Tables Product 11,782.66,40.13,8,0.2,62.79,Bank Transfer
ORD-10436,2025-01-31,CUST-7476,Michelle Pugh,South,Home Office,Office Supplies,Paper,Paper Product 79,3822.06,444.95,4,0.15,149.58,UPI
ORD-10437,2024-05-04,CUST-2843,Autumn Thornton,West,Corporate,Technology,Phones,Phones Product 47,3895.02,177.36,10,0.0,55.5,PayPal
ORD-10438,2024-06-25,CUST-8245,Tracy Wilson,South,Corporate,Office Supplies,Art,Art Product 6,169.82,6.31,6,0.2,139.01,UPI
ORD-10439,2024-04-12,CUST-1893,Nicole Elliott,South,Home Office,Office Supplies,Binders,Binders Product 19,822.16,187.3,2,0.0,130.97,PayPal
ORD-10440,2024-01-08,CUST-6437,Dr. Larry Schultz,South,Home Office,Furniture,Storage,Storage Product 69,4031.19,150.38,8,0.0,35.72,PayPal
ORD-10441,2024-10-07,CUST-9631,Vanessa Dixon,North,Corporate,Furniture,Storage,Storage Product 22,3663.12,-133.31,1,0.15,13.72,UPI
ORD-10442,2025-02-08,CUST-7367,Jeffrey Wilson,East,Home Office,Office Supplies,Art,Art Product 85,1392.84,152.14,1,0.0,57.23,Credit Card
ORD-10443,2024-01-10,CUST-6168,Amy Carpenter,West,Home Office,Furniture,Storage,Storage Product 69,1963.29,669.3,9,0.0,17.76,UPI
ORD-10444,2024-09-13,CUST-5995,Sonya Lewis,East,Corporate,Furniture,Storage,Storage Product 51,4635.43,-418.72,4,0.2,112.94,Credit Card
ORD-10445,2024-06-26,CUST-2015,Kyle Prince,East,Corporate,Office Supplies,Binders,Binders Product 4,1809.12,65.21,9,0.1,141.9,PayPal
ORD-10446,2024-04-25,CUST-9531,Tina Rush,South,Corporate,Technology,Phones,Phones Product 31,4491.02,878.53,2,0.15,88.07,Bank Transfer
ORD-10447,2025-05-11,CUST-9869,Brian Torres,South,Consumer,Furniture,Storage,Storage Product 40,1679.96,241.92,4,0.05,104.84,UPI
ORD-10448,2024-08-08,CUST-9732,Jessica Villa,North,Consumer,Technology,Accessories,Accessories Product 41,4668.5,1459.84,6,0.0,126.73,UPI
ORD-10449,2025-01-07,CUST-8258,Randall Archer,East,Consumer,Technology,Phones,Phones Product 100,4406.65,380.37,7,0.1,32.25,UPI
ORD-10450,2024-04-04,CUST-4804,Paul Cochran,South,Home Office,Technology,Accessories,Accessories Product 4,3103.89,535.49,10,0.05,57.09,Bank Transfer
ORD-10451,2024-03-09,CUST-9051,Michael Johnson,West,Consumer,Office Supplies,Art,Art Product 21,2370.38,455.84,3,0.15,33.02,Credit Card
ORD-10452,2024-07-28,CUST-2083,Lauren Sloan,South,Corporate,Technology,Phones,Phones Product 79,4753.48,0.71,4,0.05,76.04,PayPal
ORD-10453,2025-03-19,CUST-6126,Nicholas Johnson,West,Home Office,Furniture,Chairs,Chairs Product 96,2166.4,540.08,10,0.15,87.93,Credit Card
ORD-10454,2024-09-23,CUST-9812,Taylor Wilson,West,Home Office,Technology,Phones,Phones Product 6,2311.66,681.93,4,0.2,85.87,Credit Card
ORD-10455,2024-04-07,CUST-3727,Kimberly Ali,West,Corporate,Furniture,Tables,Tables Product 79,2020.3,74.85,5,0.15,138.26,UPI
ORD-10456,2024-08-25,CUST-9952,Larry Rivera,South,Corporate,Office Supplies,Binders,Binders Product 53,497.68,62.36,3,0.2,51.9,Credit Card
ORD-10457,2024-04-01,CUST-5097,Dennis Taylor,East,Home Office,Furniture,Storage,Storage Product 84,4488.26,1360.43,8,0.0,136.54,UPI
ORD-10458,2025-01-02,CUST-9582,Daniel Rogers,West,Home Office,Office Supplies,Paper,Paper Product 66,501.4,109.21,6,0.0,93.75,UPI
ORD-10459,2024-07-12,CUST-3459,Erin Sherman DVM,South,Consumer,Office Supplies,Binders,Binders Product 23,267.34,-6.18,6,0.2,116.53,Credit Card
ORD-10460,2024-08-02,CUST-2926,Brenda Mcdowell,South,Consumer,Furniture,Tables,Tables Product 1,3664.3,1218.14,5,0.05,95.27,PayPal
ORD-10461,2024-01-07,CUST-9084,Dawn Rivas,South,Consumer,Furniture,Tables,Tables Product 76,4284.28,619.4,1,0.2,100.62,Bank Transfer
ORD-10462,2024-07-28,CUST-4401,Jennifer Smith,North,Consumer,Furniture,Chairs,Chairs Product 19,3026.02,-293.65,9,0.1,12.98,PayPal
ORD-10463,2024-01-19,CUST-2436,Edward Jordan,North,Consumer,Technology,Laptops,Laptops Product 54,3351.63,928.76,5,0.1,149.09,UPI
ORD-10464,2024-12-10,CUST-3906,Alex Rogers,West,Home Office,Furniture,Storage,Storage Product 75,3321.58,713.91,10,0.2,57.23,Credit Card
ORD-10465,2024-02-17,CUST-2063,Joshua Romero,East,Corporate,Furniture,Tables,Tables Product 18,1874.42,132.19,2,0.15,22.69,PayPal
ORD-10466,2024-06-17,CUST-2790,Jennifer Gay,North,Corporate,Office Supplies,Binders,Binders Product 93,2647.0,564.14,10,0.0,104.85,PayPal
ORD-10467,2024-08-06,CUST-3125,Kerri Brown,West,Home Office,Office Supplies,Binders,Binders Product 94,1335.32,212.07,10,0.1,96.62,Bank Transfer
ORD-10468,2025-02-17,CUST-2936,Joseph Joyce,North,Corporate,Technology,Accessories,Accessories Product 81,1201.97,36.92,4,0.0,120.53,UPI
ORD-10469,2025-02-13,CUST-1185,Hannah Sweeney,South,Home Office,Office Supplies,Binders,Binders Product 37,2099.5,105.41,9,0.05,41.89,Credit Card
ORD-10470,2024-06-06,CUST-6592,Jordan Ward,West,Home Office,Furniture,Storage,Storage Product 73,2772.47,679.71,2,0.1,94.32,Credit Card
ORD-10471,2025-03-02,CUST-1582,Dominic Livingston,South,Corporate,Technology,Laptops,Laptops Product 20,1686.05,87.8,8,0.15,95.94,PayPal
ORD-10472,2024-08-24,CUST-9779,Tammy Murphy,North,Consumer,Furniture,Storage,Storage Product 74,327.31,44.02,10,0.1,104.4,PayPal
ORD-10473,2024-02-03,CUST-3719,Ryan Flowers,West,Consumer,Technology,Phones,Phones Product 77,4211.66,221.61,7,0.2,21.94,PayPal
ORD-10474,2024-12-27,CUST-7088,Mrs. Carly Taylor,West,Corporate,Furniture,Storage,Storage Product 28,206.56,17.81,8,0.05,81.14,UPI
ORD-10475,2024-02-27,CUST-1408,Michelle Lee,West,Home Office,Furniture,Chairs,Chairs Product 20,3900.06,1212.95,8,0.2,32.58,Bank Transfer
ORD-10476,2025-01-10,CUST-3174,Tracy Hubbard,South,Home Office,Office Supplies,Binders,Binders Product 5,3888.89,-138.12,2,0.2,71.61,Credit Card
ORD-10477,2024-01-03,CUST-8649,Audrey Erickson,North,Consumer,Furniture,Chairs,Chairs Product 67,3450.91,577.78,2,0.1,116.1,PayPal
ORD-10478,2024-01-12,CUST-5695,Patricia Lee,East,Home Office,Office Supplies,Binders,Binders Product 41,3212.31,-17.89,4,0.05,117.05,Credit Card
ORD-10479,2024-05-19,CUST-9422,Cindy Landry,North,Consumer,Technology,Laptops,Laptops Product 70,1404.5,-130.81,10,0.2,55.8,PayPal
ORD-10480,2024-05-18,CUST-6101,Bruce Patel,East,Home Office,Technology,Accessories,Accessories Product 57,4029.81,638.07,3,0.0,12.36,Credit Card
ORD-10481,2024-08-29,CUST-3932,Diana Williamson,West,Home Office,Office Supplies,Paper,Paper Product 46,574.34,-43.53,7,0.15,50.3,UPI
ORD-10482,2024-12-31,CUST-3159,Ryan Huff,North,Home Office,Office Supplies,Art,Art Product 60,438.8,138.33,8,0.2,19.1,PayPal
ORD-10483,2024-12-16,CUST-5227,Dwayne Davis,East,Corporate,Office Supplies,Art,Art Product 24,3844.14,429.57,4,0.05,106.44,PayPal
ORD-10484,2025-02-07,CUST-8842,Luke Bryant,West,Consumer,Furniture,Tables,Tables Product 37,2463.16,-173.86,2,0.1,116.35,UPI
ORD-10485,2024-09-17,CUST-2162,Joseph Oconnell,East,Home Office,Technology,Phones,Phones Product 60,4096.89,1059.21,6,0.2,63.12,Bank Transfer
ORD-10486,2024-05-02,CUST-6582,Nancy Flores,South,Home Office,Office Supplies,Paper,Paper Product 76,2762.35,934.37,7,0.0,67.52,Bank Transfer
ORD-10487,2024-10-17,CUST-8972,Cynthia Sampson,North,Home Office,Furniture,Storage,Storage Product 77,3485.96,-77.08,2,0.2,72.12,Credit Card
ORD-10488,2025-02-24,CUST-7208,Valerie Griffin,East,Corporate,Furniture,Chairs,Chairs Product 83,1574.78,130.09,10,0.0,100.72,Credit Card
ORD-10489,2024-04-21,CUST-3444,Matthew Sanchez,West,Home Office,Technology,Accessories,Accessories Product 38,4521.12,842.1,1,0.05,61.55,Bank Transfer
ORD-10490,2024-04-10,CUST-6640,Emily Jordan,North,Home Office,Technology,Accessories,Accessories Product 2,4393.26,153.24,5,0.15,93.67,Bank Transfer
ORD-10491,2025-03-09,CUST-6885,Mark Harrison,North,Corporate,Technology,Phones,Phones Product 4,358.93,109.65,1,0.0,39.11,Bank Transfer
ORD-10492,2024-11-16,CUST-3841,Jacob Ball,West,Consumer,Furniture,Storage,Storage Product 25,1944.81,139.45,9,0.05,85.54,PayPal
ORD-10493,2025-03-06,CUST-1190,Teresa Warren,North,Home Office,Furniture,Chairs,Chairs Product 3,1477.93,432.64,3,0.05,25.88,Bank Transfer
ORD-10494,2024-12-02,CUST-7974,Eric Krueger,South,Corporate,Furniture,Chairs,Chairs Product 66,469.08,88.66,7,0.15,66.5,Bank Transfer
ORD-10495,2024-07-15,CUST-4878,Edward Douglas,East,Corporate,Furniture,Chairs,Chairs Product 70,969.67,166.84,10,0.15,88.57,Credit Card
ORD-10496,2025-05-15,CUST-2311,Jessica Morris,South,Home Office,Technology,Accessories,Accessories Product 94,2442.18,160.84,10,0.15,81.33,PayPal
ORD-10497,2024-08-26,CUST-2279,Peter Smith,East,Home Office,Office Supplies,Paper,Paper Product 7,2640.62,460.87,4,0.15,136.02,Credit Card
ORD-10498,2024-08-28,CUST-6782,Megan Matthews,East,Corporate,Furniture,Storage,Storage Product 22,4534.97,717.81,6,0.15,10.12,PayPal
ORD-10499,2025-01-07,CUST-1845,James Ruiz,East,Home Office,Office Supplies,Binders,Binders Product 80,354.02,39.98,3,0.2,8.96,Bank Transfer
ORD-10500,2024-02-12,CUST-5603,Teresa Heath,East,Corporate,Technology,Accessories,Accessories Product 2,430.47,108.78,5,0.05,112.51,UPI
ORD-10501,2025-04-10,CUST-4869,Elizabeth Harris,West,Consumer,Office Supplies,Art,Art Product 68,798.12,80.61,3,0.1,129.99,PayPal
ORD-10502,2024-02-13,CUST-7277,Austin Vaughn,South,Home Office,Technology,Accessories,Accessories Product 57,4673.01,-143.15,8,0.15,110.27,UPI
ORD-10503,2024-04-17,CUST-1860,Terri Graves,South,Corporate,Office Supplies,Art,Art Product 52,4217.07,-318.61,5,0.0,74.05,Bank Transfer
ORD-10504,2025-01-17,CUST-3378,April Wood,West,Consumer,Office Supplies,Paper,Paper Product 37,1930.01,419.82,8,0.1,139.45,Bank Transfer
ORD-10505,2024-07-14,CUST-9704,Mike Boyd,East,Corporate,Office Supplies,Binders,Binders Product 79,4810.73,997.24,1,0.0,138.12,PayPal
ORD-10506,2024-06-20,CUST-8554,James Hendricks,South,Home Office,Furniture,Tables,Tables Product 87,4021.47,59.94,10,0.15,90.37,UPI
ORD-10507,2024-09-23,CUST-1138,Kristi Stephens,North,Consumer,Furniture,Storage,Storage Product 53,3466.88,-66.0,9,0.0,19.17,Credit Card
ORD-10508,2024-12-16,CUST-1388,Michael Jones,North,Consumer,Furniture,Tables,Tables Product 77,1136.11,31.22,4,0.0,100.21,UPI
ORD-10509,2025-05-01,CUST-3128,Anne Frank,West,Home Office,Office Supplies,Art,Art Product 98,652.86,216.1,2,0.2,135.49,UPI
ORD-10510,2025-04-03,CUST-5528,John Mcdonald,West,Home Office,Technology,Accessories,Accessories Product 86,962.1,31.32,2,0.15,116.63,PayPal
ORD-10511,2024-05-11,CUST-1984,Pamela Ross,East,Corporate,Technology,Laptops,Laptops Product 23,1422.57,-102.32,7,0.1,68.88,Bank Transfer
ORD-10512,2025-04-20,CUST-9857,Ann Henry,West,Consumer,Technology,Accessories,Accessories Product 79,1993.54,379.7,2,0.05,98.28,Bank Transfer
ORD-10513,2025-01-01,CUST-1307,Jonathan Stanley,West,Consumer,Furniture,Chairs,Chairs Product 84,222.56,-15.2,5,0.15,97.85,Credit Card
ORD-10514,2024-12-06,CUST-1060,Justin Gonzalez,West,Corporate,Furniture,Tables,Tables Product 56,800.46,38.76,7,0.2,63.57,Credit Card
ORD-10515,2024-10-03,CUST-9770,Taylor Clark,East,Corporate,Technology,Laptops,Laptops Product 88,1952.9,410.44,8,0.0,48.91,Credit Card
ORD-10516,2024-11-19,CUST-8530,Jennifer Carter,East,Home Office,Office Supplies,Paper,Paper Product 26,1858.51,527.82,6,0.0,30.61,Credit Card
ORD-10517,2025-05-10,CUST-8970,Michael Allen,North,Home Office,Furniture,Storage,Storage Product 57,995.47,212.18,2,0.1,111.62,UPI
ORD-10518,2024-01-19,CUST-2032,Becky Hodges,East,Corporate,Technology,Laptops,Laptops Product 69,3612.71,602.69,8,0.15,144.92,Bank Transfer
ORD-10519,2025-05-09,CUST-2936,Erika Green,South,Home Office,Technology,Laptops,Laptops Product 86,1729.46,89.89,1,0.15,80.85,UPI
ORD-10520,2025-01-14,CUST-1312,Michelle Cox,West,Home Office,Office Supplies,Paper,Paper Product 6,4627.84,-385.99,3,0.15,40.19,UPI
ORD-10521,2024-01-08,CUST-3796,Sherri Cruz,North,Consumer,Technology,Accessories,Accessories Product 15,297.29,11.39,2,0.15,77.09,UPI
ORD-10522,2024-02-02,CUST-2979,Jason Delgado,South,Corporate,Technology,Phones,Phones Product 28,1719.85,474.94,7,0.1,115.81,UPI
ORD-10523,2024-06-20,CUST-3703,Dakota Carr,West,Consumer,Technology,Laptops,Laptops Product 75,1405.77,338.65,3,0.1,10.9,Credit Card
ORD-10524,2025-02-09,CUST-1104,Aaron Allison,North,Consumer,Office Supplies,Art,Art Product 12,1911.85,-55.46,8,0.0,107.48,PayPal
ORD-10525,2024-08-01,CUST-8379,Dr. Colleen Moore,West,Consumer,Office Supplies,Binders,Binders Product 23,3477.17,-25.13,5,0.2,93.53,Credit Card
